ID,Day,Incidence,Brand,Quantity,Last_Inc_Brand,Last_Inc_Quantity,Price_1,Price_2,Price_3,Price_4,Price_5,Promotion_1,Promotion_2,Promotion_3,Promotion_4,Promotion_5,Customer ID
200000277,671,0,0,0,0,0,1.42,1.86,2.06,2.24,2.72,0,0,0,0,0,100001630
200000278,679,0,0,0,0,0,1.42,1.85,2.06,2.24,2.77,0,1,0,0,0,100001630
200000279,684,1,2,3,0,0,1.42,1.85,2.06,2.24,2.77,0,0,0,0,0,100001630
200000280,693,1,2,1,2,1,1.42,1.51,2.02,2.24,2.77,0,1,0,0,0,100001630
200000281,694,1,2,2,2,1,1.42,1.51,2.02,2.24,2.77,0,1,0,0,0,100001630
200000282,705,1,2,1,2,1,1.49,1.87,1.99,2.24,2.79,0,0,0,0,0,100001630
200000283,720,1,2,1,2,1,1.5,1.8,2.14,2.24,2.79,0,0,0,0,0,100001630
200000284,721,1,2,3,2,1,1.51,1.82,2.09,2.24,2.8,0,0,0,0,0,100001630
200000285,724,0,0,0,2,1,1.51,1.82,2.09,2.24,2.8,0,0,0,0,0,100001630
200000286,2,0,0,0,0,0,1.59,1.87,2.01,2.09,2.66,0,0,0,0,0,100001692
200000287,7,0,0,0,0,0,1.59,1.88,2.01,2.09,2.66,0,0,0,0,0,100001692
200000288,19,0,0,0,0,0,1.52,1.89,1.99,2.09,2.66,0,0,0,0,0,100001692
200000289,36,0,0,0,0,0,1.5,1.9,1.99,2.09,2.67,0,0,0,0,0,100001692
200000290,39,0,0,0,0,0,1.5,1.9,1.99,2.09,2.67,0,1,0,0,0,100001692
200000291,48,0,0,0,0,0,1.35,1.87,1.93,2.09,2.59,1,1,0,0,0,100001692
200000292,55,1,5,1,0,0,1.39,1.9,1.91,2.12,2.62,1,0,1,0,0,100001692
200000293,63,0,0,0,5,1,1.39,1.89,1.91,2.12,2.67,0,0,0,0,0,100001692
200000294,75,0,0,0,0,0,1.35,1.83,1.95,2.12,2.55,1,1,0,0,0,100001692
200000295,93,0,0,0,0,0,1.39,1.58,1.99,2.12,2.34,0,0,0,0,0,100001692
200000296,105,0,0,0,0,0,1.47,1.9,1.95,2.12,2.67,0,0,0,1,0,100001692
200000297,106,0,0,0,0,0,1.47,1.9,1.95,2.16,2.67,0,0,0,1,0,100001692
200000298,115,0,0,0,0,0,1.43,1.35,1.99,2.16,2.67,1,1,0,0,0,100001692
200000299,122,0,0,0,0,0,1.39,1.84,1.95,2.16,2.62,1,1,0,0,0,100001692
200000300,125,0,0,0,0,0,1.39,1.84,1.93,2.16,2.67,1,0,0,0,0,100001692
200000301,130,0,0,0,0,0,1.19,1.89,1.99,2.16,2.67,1,0,0,0,0,100001692
200000302,141,0,0,0,0,0,1.21,1.35,1.99,2.16,2.68,1,1,0,0,0,100001692
200000303,148,0,0,0,0,0,1.39,1.9,1.99,2.16,2.64,1,0,0,0,0,100001692
200000304,162,1,5,1,0,0,1.39,1.9,1.94,2.16,2.49,1,0,0,0,0,100001692
200000305,175,1,5,1,5,1,1.48,1.5,1.97,2.16,2.49,0,1,0,0,0,100001692
200000306,181,0,0,0,5,1,1.46,1.88,1.97,1.89,2.45,1,0,0,1,1,100001692
200000307,184,1,5,1,0,0,1.46,1.88,1.97,1.76,2.45,0,0,0,0,0,100001692
200000308,194,1,5,2,5,1,1.35,1.56,1.99,2.16,2.49,0,1,0,0,0,100001692
200000309,202,0,0,0,5,1,1.49,1.9,1.97,2.16,2.66,0,0,0,0,0,100001692
200000310,208,0,0,0,0,0,1.49,1.78,1.99,1.97,2.66,0,0,0,1,0,100001692
200000311,211,1,5,1,0,0,1.49,1.78,1.99,1.97,2.67,0,0,0,1,0,100001692
200000312,216,0,0,0,5,1,1.34,1.89,1.99,2.13,2.67,0,0,0,0,0,100001692
200000313,223,0,0,0,0,0,1.27,1.52,1.95,1.97,2.67,1,1,0,1,0,100001692
200000314,235,0,0,0,0,0,1.41,1.89,1.93,2.16,2.67,1,0,0,0,0,100001692
200000315,247,0,0,0,0,0,1.46,1.89,1.99,2.15,2.66,0,0,0,0,0,100001692
200000316,254,0,0,0,0,0,1.46,1.57,2,2.16,2.64,0,1,0,0,0,100001692
200000317,261,0,0,0,0,0,1.37,1.26,1.96,2.16,2.67,1,1,0,0,0,100001692
200000318,265,0,0,0,0,0,1.37,1.26,1.96,2.16,2.67,1,1,0,0,0,100001692
200000319,273,0,0,0,0,0,1.4,1.89,1.96,2.16,2.64,1,0,0,0,0,100001692
200000320,295,0,0,0,0,0,1.48,1.89,2.01,2.18,2.69,0,0,0,0,0,100001692
200000321,306,0,0,0,0,0,1.34,1.89,1.97,2.03,2.7,1,0,0,1,0,100001692
200000322,313,0,0,0,0,0,1.33,1.49,2.01,2.21,2.69,0,1,0,0,0,100001692
200000323,330,0,0,0,0,0,1.47,1.89,2.01,1.9,2.7,0,0,0,1,0,100001692
200000324,339,0,0,0,0,0,1.4,1.89,2.02,2.21,2.59,0,1,0,0,0,100001692
200000325,346,0,0,0,0,0,1.35,1.89,1.97,2.02,2.61,1,0,0,0,0,100001692
200000326,353,0,0,0,0,0,1.23,1.81,1.97,2.21,2.66,1,0,0,0,0,100001692
200000327,370,0,0,0,0,0,1.21,1.53,2.02,2.21,2.68,0,0,0,0,0,100001692
200000328,377,0,0,0,0,0,1.21,1.87,2.02,2.21,2.71,1,0,0,0,0,100001692
200000329,386,0,0,0,0,0,1.49,1.89,2.02,2.21,2.7,0,0,0,0,0,100001692
200000330,393,0,0,0,0,0,1.47,1.89,2.02,1.94,2.69,0,0,0,1,0,100001692
200000331,400,0,0,0,0,0,1.47,1.89,2.02,2.21,2.7,0,0,0,0,0,100001692
200000332,407,0,0,0,0,0,1.33,1.89,2.02,2.07,2.67,0,0,0,0,0,100001692
200000333,413,1,5,1,0,0,1.28,1.89,2.02,2.21,2.66,0,0,0,0,0,100001692
200000334,416,0,0,0,5,1,1.34,1.89,2.02,2.21,2.65,0,0,0,0,0,100001692
200000335,425,1,2,1,0,0,1.34,1.57,2.02,1.98,2.64,0,1,0,1,1,100001692
200000336,433,1,5,1,2,1,1.41,1.57,2.02,2.04,2.65,0,0,0,0,0,100001692
200000337,440,0,0,0,5,1,1.47,1.89,2.02,2.18,2.64,0,1,0,0,0,100001692
200000338,446,0,0,0,0,0,1.47,1.89,2.02,2.21,2.64,0,0,0,0,0,100001692
200000339,454,0,0,0,0,0,1.48,1.69,2.02,2.21,2.7,0,0,0,0,0,100001692
200000340,468,0,0,0,0,0,1.28,1.36,2.02,2.21,2.68,0,1,0,0,0,100001692
200000341,475,0,0,0,0,0,1.24,1.88,1.99,2.21,2.7,1,1,0,0,0,100001692
200000342,482,0,0,0,0,0,1.37,1.88,1.99,2.21,2.7,0,0,0,0,0,100001692
200000343,489,0,0,0,0,0,1.33,1.57,2.06,2.21,2.58,1,1,0,0,0,100001692
200000344,508,0,0,0,0,0,1.34,1.88,2.07,2.26,2.49,0,0,0,0,0,100001692
200000345,515,0,0,0,0,0,1.47,1.51,2.07,1.96,2.64,0,1,0,1,1,100001692
200000346,522,0,0,0,0,0,1.35,1.89,2.07,2.26,2.63,1,0,0,0,0,100001692
200000347,534,0,0,0,0,0,1.47,1.86,2.07,2.26,2.66,0,0,0,0,0,100001692
200000348,541,0,0,0,0,0,1.47,1.56,2.05,2.26,2.27,0,1,0,0,0,100001692
200000349,556,0,0,0,0,0,1.35,1.89,2.07,2.26,2.63,1,1,0,0,0,100001692
200000350,567,0,0,0,0,0,1.48,1.89,2.07,2.26,2.39,0,0,0,0,0,100001692
200000351,588,0,0,0,0,0,1.26,1.89,2.06,2.19,2.4,1,0,0,1,0,100001692
200000352,593,0,0,0,0,0,1.42,1.85,2.06,2.19,2.58,0,1,0,0,0,100001692
200000353,598,0,0,0,0,0,1.5,1.83,2.06,2.24,2.59,0,0,0,0,0,100001692
200000354,609,0,0,0,0,0,1.26,1.89,2.06,2.24,2.72,0,0,0,0,0,100001692
200000355,624,0,0,0,0,0,1.48,1.57,2.06,2.24,2.79,0,0,0,0,0,100001692
200000356,628,0,0,0,0,0,1.25,1.89,2.06,2.24,2.79,1,0,1,0,0,100001692
200000357,632,1,5,2,0,0,1.41,1.89,2.11,2.24,2.79,0,1,0,0,0,100001692
200000358,642,0,0,0,5,1,1.5,1.85,2.06,2.24,2.79,1,0,0,0,0,100001692
200000359,654,0,0,0,0,0,1.26,1.88,2.06,2.24,2.79,1,1,0,0,0,100001692
200000360,658,0,0,0,0,0,1.26,1.88,2.06,2.24,2.79,0,0,0,0,0,100001692
200000361,668,0,0,0,0,0,1.41,1.86,2.06,2.24,2.76,0,0,0,0,0,100001692
200000362,671,0,0,0,0,0,1.42,1.86,2.06,2.24,2.72,0,0,0,0,0,100001692
200000363,678,0,0,0,0,0,1.42,1.85,2.06,2.24,2.77,0,1,0,0,0,100001692
200000364,688,0,0,0,0,0,1.5,1.87,2.06,2.24,2.78,0,0,0,0,0,100001692
200000365,701,0,0,0,0,0,1.42,1.85,1.99,2.24,2.76,0,0,1,0,0,100001692
200000366,708,0,0,0,0,0,1.37,1.84,2.06,2.24,2.8,0,0,0,0,0,100001692
200000367,715,0,0,0,0,0,1.5,1.8,2.09,2.24,2.79,0,0,0,0,0,100001692
200000368,722,0,0,0,0,0,1.51,1.82,2.09,2.24,2.8,0,0,0,0,0,100001692
200000369,724,0,0,0,0,0,1.51,1.82,2.09,2.24,2.8,0,0,0,0,0,100001692
200000370,725,1,5,1,0,0,1.51,1.82,2.09,2.24,2.8,0,0,0,0,0,100001692
200000371,7,0,0,0,0,0,1.59,1.88,2.01,2.09,2.66,0,0,0,0,0,100000357
200000372,13,0,0,0,0,0,1.51,1.89,1.99,2.09,2.66,0,0,0,0,0,100000357
200000373,20,0,0,0,0,0,1.52,1.89,1.99,2.09,2.66,0,0,0,0,0,100000357
200000374,32,0,0,0,0,0,1.5,1.9,1.99,2.09,2.67,0,0,0,0,0,100000357
200000375,39,0,0,0,0,0,1.5,1.9,1.99,2.09,2.67,0,1,0,0,0,100000357
200000376,47,0,0,0,0,0,1.35,1.58,1.97,2.09,2.59,1,0,1,0,0,100000357
200000377,51,1,5,1,0,0,1.35,1.87,1.93,2.09,2.59,1,1,1,0,0,100000357
200000378,57,1,5,1,5,1,1.39,1.9,1.91,2.12,2.62,1,0,0,0,0,100000357
200000379,63,0,0,0,5,1,1.39,1.89,1.91,2.12,2.67,0,0,0,0,0,100000357
200000380,68,0,0,0,0,0,1.39,1.89,1.91,2.12,2.67,0,0,0,0,0,100000357
200000381,72,0,0,0,0,0,1.39,1.89,1.91,2.12,2.54,0,1,0,0,0,100000357
200000382,79,0,0,0,0,0,1.47,1.85,1.95,2.12,2.5,0,0,0,0,1,100000357
200000383,86,0,0,0,0,0,1.39,1.9,1.95,2.12,2.49,0,0,0,0,0,100000357
200000384,93,0,0,0,0,0,1.39,1.58,1.99,2.12,2.34,0,0,0,0,0,100000357
200000385,100,0,0,0,0,0,1.47,1.9,1.95,2.12,2.67,0,0,0,1,0,100000357
200000386,102,0,0,0,0,0,1.47,1.9,1.95,2.12,2.67,0,0,0,1,0,100000357
200000387,105,0,0,0,0,0,1.47,1.9,1.95,2.12,2.67,0,0,0,1,0,100000357
200000388,112,0,0,0,0,0,1.47,1.9,1.99,1.97,2.67,0,1,0,0,0,100000357
200000389,118,0,0,0,0,0,1.43,1.31,1.99,2.16,2.67,0,1,0,0,0,100000357
200000390,126,0,0,0,0,0,1.23,1.84,1.93,2.16,2.67,1,0,0,0,0,100000357
200000391,132,0,0,0,0,0,1.19,1.89,1.99,2.16,2.67,1,0,0,0,0,100000357
200000392,138,0,0,0,0,0,1.19,1.89,1.99,2.16,2.67,1,1,0,0,0,100000357
200000393,145,0,0,0,0,0,1.36,1.35,1.99,2.16,2.64,0,0,0,0,0,100000357
200000394,155,0,0,0,0,0,1.39,1.9,1.94,2.16,2.62,1,0,0,0,0,100000357
200000395,159,1,5,2,0,0,1.39,1.9,1.94,2.16,2.62,1,0,0,0,0,100000357
200000396,169,0,0,0,5,1,1.39,1.9,1.94,2.16,2.63,1,0,0,0,0,100000357
200000397,178,1,5,3,0,0,1.48,1.5,1.99,2.16,2.49,0,0,0,1,1,100000357
200000398,186,0,0,0,5,1,1.32,1.88,1.97,1.89,2.45,0,0,0,0,0,100000357
200000399,192,0,0,0,0,0,1.35,1.88,1.99,2.16,2.19,0,1,0,0,0,100000357
200000400,198,0,0,0,0,0,1.35,1.56,1.99,2.16,2.66,0,0,0,0,0,100000357
200000401,199,0,0,0,0,0,1.49,1.57,1.99,2.16,2.66,0,0,0,0,0,100000357
200000402,206,0,0,0,0,0,1.49,1.9,1.97,2.16,2.66,0,0,0,1,0,100000357
200000403,213,0,0,0,0,0,1.35,1.78,1.99,1.97,2.67,0,0,0,0,0,100000357
200000404,220,0,0,0,0,0,1.34,1.89,1.99,2.13,2.67,0,1,0,1,0,100000357
200000405,226,0,0,0,0,0,1.27,1.52,1.95,1.97,2.67,1,1,0,1,0,100000357
200000406,228,0,0,0,0,0,1.27,1.52,1.95,1.97,2.67,1,1,0,1,0,100000357
200000407,232,0,0,0,0,0,1.41,1.52,1.95,1.97,2.67,1,0,0,0,0,100000357
200000408,240,0,0,0,0,0,1.46,1.89,1.89,2.16,2.67,0,0,0,0,0,100000357
200000409,242,0,0,0,0,0,1.46,1.89,1.89,2.16,2.67,0,0,0,0,0,100000357
200000410,243,0,0,0,0,0,1.46,1.89,1.89,2.16,2.67,0,0,0,0,0,100000357
200000411,249,1,5,1,0,0,1.46,1.89,1.99,2.15,2.65,0,0,0,0,0,100000357
200000412,251,0,0,0,5,1,1.46,1.89,1.99,2.15,2.65,0,0,0,0,0,100000357
200000413,270,0,0,0,0,0,1.37,1.27,1.96,2.16,2.67,1,0,0,0,0,100000357
200000414,277,0,0,0,0,0,1.4,1.89,2,2.16,2.64,0,0,0,0,0,100000357
200000415,284,0,0,0,0,0,1.37,1.89,2,2.14,2.66,0,0,0,0,0,100000357
200000416,291,0,0,0,0,0,1.49,1.89,2,2.17,2.67,0,0,0,0,0,100000357
200000417,303,0,0,0,0,0,1.46,1.77,1.97,2.18,2.68,0,0,0,0,0,100000357
200000418,310,0,0,0,0,0,1.2,1.89,2.01,2.03,2.7,0,1,0,0,0,100000357
200000419,318,0,0,0,0,0,1.47,1.49,2.01,2.21,2.7,1,1,0,0,0,100000357
200000420,324,1,5,2,0,0,1.33,1.89,1.98,2.21,2.7,0,0,0,1,0,100000357
200000421,329,0,0,0,5,1,1.47,1.89,2.01,1.9,2.7,0,0,0,1,0,100000357
200000422,331,0,0,0,0,0,1.47,1.89,2.01,1.9,2.7,0,0,0,1,0,100000357
200000423,336,0,0,0,0,0,1.47,1.89,2.02,1.9,2.69,0,0,0,0,0,100000357
200000424,343,0,0,0,0,0,1.4,1.89,1.97,2.02,2.6,0,0,0,0,0,100000357
200000425,352,1,5,1,0,0,1.23,1.81,1.97,2.21,2.66,1,1,0,0,0,100000357
200000426,357,0,0,0,5,1,1.1,1.81,2.02,2.21,2.67,0,0,0,0,0,100000357
200000427,364,0,0,0,0,0,1.27,1.89,2.02,2.2,2.67,0,1,0,0,0,100000357
200000428,374,0,0,0,0,0,1.21,1.87,2.02,2.21,2.69,1,0,0,0,0,100000357
200000429,377,0,0,0,0,0,1.21,1.87,2.02,2.21,2.71,1,0,0,0,0,100000357
200000430,378,0,0,0,0,0,1.21,1.87,2.02,2.21,2.71,1,0,0,0,0,100000357
200000431,384,1,5,1,0,0,1.23,1.87,2.02,2.21,2.71,0,0,0,0,0,100000357
200000432,390,0,0,0,5,1,1.49,1.89,2.02,2.21,2.71,0,0,0,1,0,100000357
200000433,399,0,0,0,0,0,1.47,1.89,2.02,2.21,2.7,0,0,0,0,0,100000357
200000434,404,0,0,0,0,0,1.33,1.89,2.02,2.21,2.69,0,0,0,0,0,100000357
200000435,411,0,0,0,0,0,1.33,1.89,2.02,2.21,2.66,0,0,0,0,0,100000357
200000436,418,0,0,0,0,0,1.34,1.89,2.02,2.21,2.65,0,0,0,1,0,100000357
200000437,430,0,0,0,0,0,1.34,1.57,2.02,1.98,2.64,0,1,0,0,0,100000357
200000438,437,0,0,0,0,0,1.44,1.57,2.02,2.18,2.71,0,0,0,0,0,100000357
200000439,448,0,0,0,0,0,1.47,1.89,2.02,2.21,2.7,0,0,0,0,0,100000357
200000440,451,0,0,0,0,0,1.47,1.77,2.02,2.21,2.7,0,0,0,0,0,100000357
200000441,458,0,0,0,0,0,1.47,1.48,2.02,2.21,2.7,0,1,0,0,0,100000357
200000442,466,0,0,0,0,0,1.26,1.57,2.02,2.21,2.7,0,1,0,0,0,100000357
200000443,472,0,0,0,0,0,1.39,1.36,1.99,2.21,2.7,0,1,0,0,0,100000357
200000444,479,0,0,0,0,0,1.35,1.88,1.99,2.21,2.7,0,0,0,0,0,100000357
200000445,486,0,0,0,0,0,1.39,1.88,2.01,2.21,2.58,1,0,0,0,0,100000357
200000446,504,0,0,0,0,0,1.21,1.89,2.07,2.21,2.53,0,0,0,0,0,100000357
200000447,505,1,5,2,0,0,1.21,1.89,2.07,2.21,2.49,0,0,0,0,0,100000357
200000448,512,0,0,0,5,1,1.47,1.88,2.07,2.26,2.44,0,1,0,0,0,100000357
200000449,519,0,0,0,0,0,1.47,1.51,2.07,1.96,2.64,0,0,0,0,0,100000357
200000450,525,1,5,2,0,0,1.35,1.89,2.07,2.26,2.63,1,0,0,0,0,100000357
200000451,531,0,0,0,5,1,1.35,1.89,2.07,2.26,2.66,0,0,0,0,0,100000357
200000452,543,1,5,2,0,0,1.47,1.56,2.05,2.26,2.59,0,1,0,0,0,100000357
200000453,545,0,0,0,5,1,1.46,1.56,2.05,2.26,2.61,1,0,0,0,0,100000357
200000454,550,1,5,1,0,0,1.35,1.89,2.07,2.26,2.63,0,0,0,0,0,100000357
200000455,553,0,0,0,5,1,1.35,1.89,2.07,2.26,2.63,0,0,0,0,0,100000357
200000456,559,0,0,0,0,0,1.33,1.51,2.07,2.26,2.62,1,1,0,0,0,100000357
200000457,564,0,0,0,0,0,1.33,1.55,2.07,2.26,2.62,0,0,0,0,0,100000357
200000458,571,0,0,0,0,0,1.5,1.89,2.01,2.26,2.64,0,0,0,0,0,100000357
200000459,578,0,0,0,0,0,1.3,1.89,2.01,2.24,2.73,0,0,0,0,0,100000357
200000460,587,0,0,0,0,0,1.26,1.89,2.06,2.19,2.4,1,0,0,0,0,100000357
200000461,591,0,0,0,0,0,1.42,1.89,2.06,2.19,2.49,1,0,0,0,0,100000357
200000462,599,0,0,0,0,0,1.39,1.83,2.06,2.24,2.77,0,0,0,0,0,100000357
200000463,605,0,0,0,0,0,1.41,1.83,2.06,2.24,2.79,0,0,0,0,0,100000357
200000464,613,0,0,0,0,0,1.42,1.89,2.06,2.24,2.75,0,1,0,0,0,100000357
200000465,625,0,0,0,0,0,1.48,1.57,2.06,2.24,2.79,0,0,0,0,0,100000357
200000466,632,0,0,0,0,0,1.41,1.89,2.11,2.24,2.79,0,1,0,0,0,100000357
200000467,640,1,5,2,0,0,1.48,1.56,2,2.24,2.79,0,0,0,0,0,100000357
200000468,644,0,0,0,5,1,1.5,1.85,2.06,2.24,2.79,1,0,0,0,0,100000357
200000469,646,0,0,0,0,0,1.5,1.85,2.06,2.24,2.79,0,0,0,0,0,100000357
200000470,651,0,0,0,0,0,1.5,1.85,2.06,2.24,2.79,0,0,0,0,0,100000357
200000471,658,0,0,0,0,0,1.26,1.88,2.06,2.24,2.79,0,0,0,0,0,100000357
200000472,665,0,0,0,0,0,1.37,1.8,2.06,2.24,2.76,0,0,0,0,0,100000357
200000473,672,0,0,0,0,0,1.42,1.86,2.06,2.24,2.76,0,0,0,0,0,100000357
200000474,675,0,0,0,0,0,1.42,1.85,2.06,2.24,2.77,0,1,0,0,0,100000357
200000475,685,0,0,0,0,0,1.42,1.87,2.06,2.24,2.77,0,0,0,0,0,100000357
200000476,691,0,0,0,0,0,1.42,1.87,2.06,2.24,2.78,0,1,0,0,0,100000357
200000477,698,0,0,0,0,0,1.42,1.51,1.97,2.24,2.77,0,0,0,0,0,100000357
200000478,705,0,0,0,0,0,1.49,1.87,1.99,2.24,2.79,0,0,0,0,0,100000357
200000479,713,0,0,0,0,0,1.51,1.84,2.06,2.24,2.8,0,0,0,0,0,100000357
200000480,719,0,0,0,0,0,1.5,1.8,2.14,2.24,2.79,0,0,0,0,0,100000357
200000481,729,0,0,0,0,0,1.5,1.82,2.09,2.24,2.8,0,0,0,0,0,100000357
200000482,11,0,0,0,0,0,1.51,1.89,1.99,2.09,2.66,0,0,0,0,0,100000381
200000483,18,0,0,0,0,0,1.52,1.89,1.99,2.09,2.66,0,0,0,0,0,100000381
200000484,25,0,0,0,0,0,1.5,1.9,1.99,2.09,2.66,0,0,0,0,0,100000381
200000485,37,0,0,0,0,0,1.5,1.9,1.99,2.09,2.67,0,0,0,0,0,100000381
200000486,40,0,0,0,0,0,1.5,1.9,1.99,2.09,2.67,0,1,0,0,0,100000381
200000487,51,0,0,0,0,0,1.35,1.87,1.93,2.09,2.59,1,1,1,0,0,100000381
200000488,58,0,0,0,0,0,1.39,1.9,1.91,2.12,2.62,1,0,0,0,1,100000381
200000489,70,0,0,0,0,0,1.39,1.89,1.91,2.12,2.67,1,0,0,0,0,100000381
200000490,84,1,5,2,0,0,1.47,1.9,1.95,2.12,2.44,0,0,0,0,1,100000381
200000491,91,0,0,0,5,1,1.39,1.58,1.99,2.12,2.4,0,1,0,0,0,100000381
200000492,98,0,0,0,0,0,1.47,1.9,1.95,2.12,2.67,0,0,0,0,0,100000381
200000493,108,0,0,0,0,0,1.47,1.9,1.99,1.97,2.67,0,0,0,1,0,100000381
200000494,117,0,0,0,0,0,1.43,1.35,1.95,2.16,2.67,1,1,0,0,0,100000381
200000495,125,0,0,0,0,0,1.39,1.84,1.93,2.16,2.67,1,0,0,0,0,100000381
200000496,136,0,0,0,0,0,1.19,1.89,1.99,2.16,2.67,1,0,0,0,0,100000381
200000497,143,0,0,0,0,0,1.21,1.35,1.99,2.16,2.67,1,1,0,0,0,100000381
200000498,151,1,5,1,0,0,1.39,1.9,1.99,2.16,2.64,1,0,0,0,0,100000381
200000499,158,0,0,0,5,1,1.39,1.9,1.94,2.16,2.62,1,0,0,0,0,100000381
200000500,161,1,5,2,0,0,1.39,1.9,1.94,2.16,2.62,1,0,0,0,0,100000381
200000501,162,0,0,0,5,1,1.39,1.9,1.94,2.16,2.49,1,0,0,0,0,100000381
200000502,169,0,0,0,0,0,1.39,1.9,1.94,2.16,2.63,1,0,0,0,0,100000381
200000503,176,0,0,0,0,0,1.48,1.5,1.99,2.16,2.49,0,1,0,0,0,100000381
200000504,180,0,0,0,0,0,1.46,1.88,1.97,1.89,2.45,1,0,0,1,1,100000381
200000505,190,0,0,0,0,0,1.35,1.88,1.99,2.16,2.44,0,0,0,0,0,100000381
200000506,197,0,0,0,0,0,1.35,1.57,1.99,2.16,2.66,0,1,0,0,0,100000381
200000507,202,0,0,0,0,0,1.49,1.9,1.97,2.16,2.66,0,0,0,0,0,100000381
200000508,211,0,0,0,0,0,1.49,1.78,1.99,1.97,2.67,0,0,0,1,0,100000381
200000509,218,1,5,1,0,0,1.34,1.89,1.99,2.13,2.36,0,0,0,0,0,100000381
200000510,225,0,0,0,5,1,1.27,1.52,1.95,1.97,2.67,1,1,0,1,0,100000381
200000511,237,0,0,0,0,0,1.46,1.89,1.93,2.16,2.67,1,0,0,0,0,100000381
200000512,249,0,0,0,0,0,1.46,1.89,1.99,2.15,2.65,0,0,0,0,0,100000381
200000513,255,0,0,0,0,0,1.46,1.57,2,2.16,2.64,0,1,0,0,0,100000381
200000514,263,0,0,0,0,0,1.37,1.26,1.96,2.16,2.67,1,1,0,0,0,100000381
200000515,275,0,0,0,0,0,1.4,1.89,2,2.16,2.64,1,0,0,0,0,100000381
200000516,276,1,5,2,0,0,1.4,1.89,2,2.16,2.64,0,0,0,0,0,100000381
200000517,282,0,0,0,5,1,1.37,1.89,2,2.14,2.64,0,0,0,0,0,100000381
200000518,289,1,5,1,0,0,1.49,1.89,2,2.17,2.67,0,0,0,0,0,100000381
200000519,296,0,0,0,5,1,1.48,1.89,2.01,2.18,2.69,0,0,0,0,0,100000381
200000520,308,0,0,0,0,0,1.34,1.89,2.01,2.03,2.68,0,0,0,1,0,100000381
200000521,315,0,0,0,0,0,1.33,1.49,2.01,2.21,2.7,0,1,0,0,0,100000381
200000522,329,0,0,0,0,0,1.47,1.89,2.01,1.9,2.7,0,0,0,1,0,100000381
200000523,331,1,5,2,0,0,1.47,1.89,2.01,1.9,2.7,0,0,0,1,0,100000381
200000524,341,0,0,0,5,1,1.4,1.89,2.02,2.02,2.6,0,1,0,0,0,100000381
200000525,355,0,0,0,0,0,1.26,1.81,1.97,2.21,2.66,1,1,0,0,0,100000381
200000526,369,0,0,0,0,0,1.21,1.53,2.02,2.21,2.68,0,1,0,0,0,100000381
200000527,379,0,0,0,0,0,1.21,1.87,2.02,2.21,2.71,1,0,0,0,0,100000381
200000528,395,0,0,0,0,0,1.34,1.89,2.02,1.94,2.7,0,1,0,1,0,100000381
200000529,402,0,0,0,0,0,1.47,1.89,2.02,2.21,2.69,0,0,0,0,0,100000381
200000530,409,0,0,0,0,0,1.33,1.89,2.02,2.21,2.7,0,0,0,0,0,100000381
200000531,425,0,0,0,0,0,1.34,1.57,2.02,1.98,2.64,0,1,0,1,1,100000381
200000532,435,0,0,0,0,0,1.38,1.77,2.02,2.18,2.66,0,0,0,0,0,100000381
200000533,436,0,0,0,0,0,1.38,1.57,2.02,2.18,2.67,0,1,0,0,0,100000381
200000534,442,0,0,0,0,0,1.47,1.89,2.02,2.18,2.7,0,1,0,0,0,100000381
200000535,449,0,0,0,0,0,1.47,1.69,2.02,2.21,2.7,0,0,0,0,0,100000381
200000536,453,0,0,0,0,0,1.41,1.89,2.02,2.21,2.7,0,0,0,0,0,100000381
200000537,462,1,5,1,0,0,1.35,1.57,2.02,2.21,2.7,0,1,0,0,0,100000381
200000538,470,0,0,0,5,1,1.39,1.36,2.02,2.21,2.7,0,1,0,0,0,100000381
200000539,484,0,0,0,0,0,1.39,1.88,2.01,2.21,2.7,0,0,0,0,0,100000381
200000540,491,1,2,2,0,0,1.33,1.57,2.06,2.21,2.58,1,1,0,0,0,100000381
200000541,493,0,0,0,2,1,1.33,1.57,2.06,2.21,2.58,1,1,0,0,0,100000381
200000542,494,0,0,0,0,0,1.33,1.57,2.06,2.21,2.58,1,1,0,0,0,100000381
200000543,503,0,0,0,0,0,1.21,1.89,2.07,2.21,2.47,1,0,0,0,1,100000381
200000544,510,0,0,0,0,0,1.34,1.88,2.07,2.26,2.43,0,0,0,0,0,100000381
200000545,524,0,0,0,0,0,1.35,1.89,2.07,2.26,2.63,1,0,0,0,0,100000381
200000546,525,0,0,0,0,0,1.35,1.89,2.07,2.26,2.63,1,0,0,0,0,100000381
200000547,536,0,0,0,0,0,1.47,1.86,2.07,2.26,2.65,0,0,0,0,0,100000381
200000548,556,0,0,0,0,0,1.35,1.89,2.07,2.26,2.63,1,1,0,0,0,100000381
200000549,576,0,0,0,0,0,1.14,1.89,2.01,2.24,2.73,1,0,0,0,0,100000381
200000550,583,0,0,0,0,0,1.34,1.57,2.01,2.24,2.72,0,1,0,0,0,100000381
200000551,591,0,0,0,0,0,1.42,1.89,2.06,2.19,2.49,1,0,0,0,0,100000381
200000552,604,0,0,0,0,0,1.41,1.81,2.06,2.24,2.79,0,0,0,0,0,100000381
200000553,611,0,0,0,0,0,1.32,1.89,2.06,2.24,2.75,1,0,0,0,0,100000381
200000554,618,0,0,0,0,0,1.48,1.57,2.06,2.24,2.79,0,1,0,0,0,100000381
